rank,name,team,obpr,dbpr,bpr,poss,box_obpr,box_dbpr,box_bpr,adj_team_off_eff,adj_team_def_eff,adj_team_eff_margin,plus_minus,players,color_O,color_D,color_Diff
2295,Ismael Diouf,Northern Iowa,-1.29808,0.219815,-1.078265,528,-0.913560768492497,-0.282377990888975,-1.19593875938147,101.999033560333,96.8584576141119,5.14057594622095,19,2291872,#D8E7F3,#FFFBF6,#E6EFF7
2296,Jamir Simpson,UTSA,0.518591,-1.59829,-1.079699,1718,1.23251575609351,-0.210419218717895,1.02209653737562,96.6324927508786,117.604403230295,-20.9719104794168,-356,1688309,#FFF9F3,#B6D1E9,#E6EFF7
2297,Jacobe Whitted,Tennessee Tech,-0.977078,-0.10485,-1.081928,550,-1.8064398184542,-0.530742655943979,-2.33718247439818,100.09880068411,110.688827842781,-10.590027158671,-6,2550019,#E1EDF6,#FAFCFD,#E6EFF7
2298,Tyler Bike,New Hampshire,-0.630834,-0.452745,-1.083579,1145,0.644684042157319,-1.32863601184744,-0.683951969690124,91.0394155620615,108.376444287624,-17.3370287255624,-99,2493068,#ECF3F9,#EAF2F9,#E6EFF7
2299,Kintavious Dozier,Alabama A&M,0.335642,-1.42058,-1.084938,1688,-0.313987629935012,-1.28253752412911,-1.59652515406413,99.871908932939,114.062767285704,-14.1908583527646,-67,2144725,#FFFBF7,#BED6EC,#E6EFF7
2300,Shadrak Lasu,Long Island,-1.58875,0.49807,-1.09068,1262,-1.28937402073097,-0.355900389709431,-1.6452744104404,99.5865857437493,103.553103370966,-3.96651762721695,43,2303405,#CFE1F1,#FFF6EB,#E6EFF7
2301,Sadraque NgaNga,San Jose State,0.0316258,-1.12318,-1.0915542,1241,-0.344230538211153,0.157060142240852,-0.187170395970301,107.880878482721,117.37552710522,-9.49464862249936,-141,1908616,#FFFEFE,#CBDFF0,#E6EFF7
2302,Linus Holmstrom,VMI,0.282573,-1.38024,-1.097667,1308,0.599474553103799,-0.470451415233094,0.129023137870705,98.4593079983256,117.675678250305,-19.2163702519799,-201,2328971,#FFFCF8,#C0D8EC,#E6EFF7
2303,Josh Meo,Winthrop,-0.0330496,-1.06507,-1.0981196,1014,-1.59884007130999,-1.46032386896343,-3.05916394027341,111.685688751367,106.786146759867,4.89954199150016,63,2303613,#FEFEFE,#CEE0F0,#E6EFF7
2304,Or Ashkenazi,Lipscomb,-1.0054,-0.0957314,-1.1011314,1002,-0.8954423568232,-0.439010427739883,-1.33445278456308,104.238977763301,105.337548702554,-1.09857093925267,-54,2561041,#E1ECF6,#FAFCFD,#E6EFF7
2305,Justin Amadi,Mount St. Mary's,-1.23772,0.135973,-1.101747,1034,-1.96805417837616,-1.039753352038,-3.00780753041416,98.3338645341568,103.910488562032,-5.57662402787483,-10,1602642,#DAE8F4,#FFFCF9,#E6EFF7
2306,JB Frankel,Northeastern,0.380917,-1.48271,-1.101793,1093,-0.29546991441581,-0.630381180818095,-0.925851095233906,103.652214591921,116.450335452611,-12.7981208606902,-80,2112366,#FFFBF6,#BBD5EB,#E6EFF7
2307,Skylar Wicks,Saint Francis (PA),0.0426781,-1.15112,-1.1084419,1654,0.6428168421585,0.0468587969013002,0.6896756390598,96.4254612843729,119.026253810602,-22.6007925262293,-292,1600348,#FFFEFE,#CADEEF,#E5EFF7
2308,Jamari Phillips,Oregon,-0.678268,-0.43022,-1.108488,469,-1.21431283314596,-0.731972927505295,-1.94628576065125,104.554697239113,104.718782817786,-0.16408557867249,-56,2306710,#EAF2F9,#EBF2F9,#E5EFF7
2309,Louis Bond,Idaho State,-0.489378,-0.619674,-1.109052,563,-0.433762939132474,-0.371167860327218,-0.804930799459692,106.465701255591,112.188663871813,-5.72296261622167,-28,2472218,#F0F5FA,#E2EDF6,#E5EFF7
2310,Josh Hayes,Utah,0.00638951,-1.1168,-1.11041049,706,-0.471503141933073,0.24893051946441,-0.222572622468663,111.542966007927,113.396808055188,-1.8538420472606,-66,2127613,#FFFEFE,#CCDFF0,#E5EFF7
2311,Jordan Brinson,Cal State Northridge,0.0378512,-1.15023,-1.1123788,1064,0.524179685642679,-1.39084843680398,-0.866668751161299,104.319467689217,111.979149252653,-7.65968156343517,-73,1351120,#FFFEFE,#CADEEF,#E5EFF7
2312,Anthony Isaac,Manhattan,0.429949,-1.54519,-1.115241,1276,0.38045147276533,-0.566914071569179,-0.186462598803849,104.904105387597,119.040598403532,-14.1364930159354,-117,2547144,#FFFAF5,#B8D3EA,#E5EFF7
2313,Quentin Heady,Bethune-Cookman,-0.566473,-0.551205,-1.117678,1418,-0.235297579492923,-0.391808790848347,-0.627106370341269,100.51938402366,110.861271935822,-10.3418879121615,-107,2311737,#EEF4FA,#E5EFF7,#E5EFF7
2314,Amadou Doumbia,North Carolina A&T,-2.01475,0.896271,-1.118479,606,-1.79275937984651,1.34155485520709,-0.451204524639416,96.9726227982032,110.581092483488,-13.6084696852845,-77,2326236,#C3D9ED,#FFEFDC,#E5EFF7
2315,Karmani Gregory,South Carolina Upstate,0.304072,-1.42297,-1.118898,1566,0.811780308876634,-0.817345918467826,-0.00556560959119268,97.6942923775258,111.647409023725,-13.9531166461991,-126,2345231,#FFFCF8,#BED6EC,#E5EFF7
2316,Sami Pissis,Alabama A&M,-0.403829,-0.721003,-1.124832,1412,-0.521651497419099,-0.728526038843395,-1.25017753626249,97.5859063616456,112.816760295899,-15.2308539342538,-86,1923924,#F2F7FB,#DEEAF5,#E5EFF7
2317,Jayden Tyler,Wofford,0.725085,-1.85053,-1.125445,507,-1.03579693218408,-0.168446604922138,-1.20424353710622,113.06233502296,118.345284783756,-5.28294976079575,23,2475429,#FFF7EF,#AACAE6,#E5EFF7
2318,Cameron Wallace,Arkansas-Little Rock,0.147019,-1.27322,-1.126201,1451,0.632185476016004,-1.28710308855999,-0.654917612543989,101.097200634015,111.330044867654,-10.2328442336389,-24,1908347,#FFFDFB,#C4DBEE,#E5EFF7
2319,Melvyn Ebonkoli,NJIT,-1.84895,0.719502,-1.129448,892,-3.23376864056356,-0.893621663252509,-4.12739030381607,96.5590426321195,103.455716380885,-6.89667374876519,69,1600342,#C7DCEF,#FFF2E3,#E5EFF7
2320,Matus Hronsky,Portland,-0.736712,-0.392769,-1.129481,940,-1.05449063234446,-0.253907847330175,-1.30839847967463,101.868843171393,108.231650531816,-6.36280736042292,-59,1894264,#E9F1F8,#EDF3F9,#E5EFF7
2321,Andrew Phillips,Lafayette,0.37574,-1.50528,-1.12954,1752,0.223403934615386,-0.934937651381341,-0.711533716765955,100.520026058597,115.361734532728,-14.8417084741305,-147,2119964,#FFFBF6,#BAD4EB,#E5EFF7
2322,Jeremiah Burke,Denver,0.962303,-2.09339,-1.131087,1658,0.802731072106842,-0.603284941922023,0.199446130184819,112.552660094674,121.429741660715,-8.87708156604052,-122,2119875,#FFF5E9,#9FC3E3,#E5EFF7
2323,Ridvan Tutic,Stonehill,-1.82466,0.692774,-1.131886,1063,-1.02510776781886,-0.215806031515042,-1.2409137993339,89.7454903407458,103.405147656006,-13.6596573152604,-67,1909070,#C8DDEF,#FFF3E4,#E5EFF7
2324,Demari Williams,Houston Christian,0.0679168,-1.20392,-1.1360032,995,1.21694375866128,-0.897078244990889,0.319865513670387,98.2762037515421,113.102020539405,-14.8258167878632,-157,1716954,#FFFEFD,#C8DDEF,#E5EFF7
2325,Bastien Rieber,Fresno State,-0.835919,-0.302294,-1.138213,881,-0.525975625811831,-0.868050346147163,-1.39402597195899,101.176816009514,103.419958928229,-2.24314291871428,-49,2543793,#E6EFF7,#F1F6FB,#E5EFF7
2326,Solomon Callaghan,Wright State,1.14271,-2.2811,-1.13839,1512,1.33566208425971,-1.44142619079617,-0.105764106536458,108.877054426026,110.152093655022,-1.27503922899597,4,2125322,#FFF3E5,#96BEE0,#E5EFF7
2327,Jabri Fitzpatrick,New Haven,-1.24705,0.106285,-1.140765,1606,-0.368343617899617,-0.399792285040909,-0.768135902940526,91.2610323644266,107.335968207932,-16.0749358435059,-132,2117622,#D9E8F4,#FFFDFA,#E5EFF7
2328,Kamryn Thomas,Omaha,-0.729075,-0.412091,-1.141166,896,-3.50009999865664,-0.722282441702346,-4.22238244035899,106.634249887891,111.056295074387,-4.42204518649614,-28,2319742,#E9F1F8,#ECF3F9,#E5EEF7
2329,Duce Paschal,Weber State,-1.52108,0.379821,-1.141259,594,-2.3478687915735,0.582478313293045,-1.76539047828046,106.236923106092,109.179280414559,-2.94235730846792,-16,2541454,#D1E3F1,#FFF8F0,#E5EEF7
2330,Pedro Santos,Tennessee-Martin,-2.13847,0.992683,-1.145787,872,-0.642822753823183,0.718720108604938,0.0758973547817557,92.721811820964,101.362952894068,-8.64114107310438,4,2311790,#BFD7EC,#FFEED8,#E5EEF7
2331,CJ Ray,Chicago State,0.290774,-1.43769,-1.146916,1577,1.30046697421761,-1.41328509518836,-0.112818120970751,96.7271300400031,114.912231705982,-18.1851016659791,-162,1956903,#FFFCF8,#BDD6EC,#E4EEF7
2332,Dominique Ford,San Diego,-0.120183,-1.03004,-1.150223,860,-0.920049353240244,-0.428955507038522,-1.34900486027877,103.863997083515,113.402707402435,-9.53871031892044,-77,1892850,#FBFCFD,#D0E1F1,#E4EEF7
2333,BJ Ward,Southeast Missouri State,0.133939,-1.28614,-1.152201,1620,0.466113987676384,-1.64748024938089,-1.18136626170451,100.902261058804,106.900388205265,-5.99812714646113,7,2143406,#FFFDFC,#C4DAEE,#E4EEF7
2334,David Idada,Southeast Missouri State,-2.27028,1.1177,-1.15258,540,-2.24143220670217,-0.890278386592504,-3.13171059329467,99.1715588051013,100.222181166815,-1.05062236171342,20,1949257,#BBD5EB,#FFECD4,#E4EEF7
2335,Jimmy Oladokun Jr.,Rice,-1.33845,0.184596,-1.153854,822,-1.68829940828316,0.0571229013404821,-1.63117650694268,104.717301319119,109.866251015895,-5.14894969677595,-37,2154000,#D7E6F3,#FFFBF7,#E4EEF7
2336,Dalton Gayman,North Florida,1.05956,-2.21938,-1.15982,1286,0.860733485746415,-0.259338899016214,0.601394586730202,107.476759398708,125.681777345289,-18.2050179465809,-201,2126306,#FFF4E7,#99C0E1,#E4EEF7
2337,Kaidon Rayfield,UTSA,-1.73571,0.571646,-1.164064,817,-1.39734964620873,0.900668757444802,-0.496680888763926,93.5916153796074,112.389753944318,-18.7981385647101,-170,2548802,#CBDFF0,#FFF5E9,#E4EEF7
2338,Nadjrick Peat,Coastal Carolina,-3.02388,1.85546,-1.16842,1265,-2.58454110397776,0.422516461335158,-2.16202464264261,94.0010817452289,99.3712584701285,-5.3701767248996,-24,1949755,#A5C7E4,#FFDFB7,#E4EEF7
2339,Joshua Ola-Joseph,Loyola Chicago,0.469116,-1.64214,-1.173024,1032,0.884104975408763,-0.86256670163218,0.0215382737765828,100.308244801747,115.606412614071,-15.2981678123236,-155,1906856,#FFFAF4,#B4D0E9,#E4EEF7
2340,Rory Hawke,Saint Mary's,-1.44205,0.268359,-1.173691,540,-0.960004947119996,-0.581901390811912,-1.54190633793191,110.62937715649,94.6530117955457,15.9763653609441,60,1981131,#D4E4F2,#FFFAF4,#E4EEF7
2341,Seth Joba,Idaho,-0.603682,-0.570118,-1.1738,936,-0.751020814829361,-0.202478372523458,-0.953499187352819,106.208205646964,108.056646017223,-1.84844037025869,-5,2143474,#EDF3F9,#E4EEF7,#E4EEF7
2342,Alfred Worrell Jr.,Morgan State,0.684808,-1.85926,-1.174452,1418,0.960465793755535,-1.75536450121386,-0.79489870745832,97.8370781122186,118.167205359812,-20.3301272475935,-110,2302594,#FFF8EF,#AACAE6,#E4EEF7
2343,Dalen Davis,Princeton,-0.316785,-0.862094,-1.178879,886,-0.353066578317976,-1.0517547950065,-1.40482137332448,98.5906892149836,109.848207943949,-11.2575187289657,-83,2124862,#F5F9FC,#D7E6F3,#E4EEF7
2344,EJ Ryans,Western Michigan,0.318951,-1.49801,-1.179059,1366,0.330424000706258,-1.18602009423788,-0.855596093531623,104.197595339839,113.44324180311,-9.24564646327126,-95,2302940,#FFFBF7,#BAD4EB,#E4EEF7
2345,Prince Aligbe,Southern Illinois,-1.87743,0.691572,-1.185858,1116,-2.02138586530594,-0.324145091187389,-2.34553095649333,99.6557805034953,99.4828412150578,0.17293928843749,4,1908250,#C7DCEE,#FFF3E4,#E4EEF7
2346,Isaac Finlinson,Hawaii,-0.61239,-0.575313,-1.187703,1252,0.0685790785456016,-0.722610791236002,-0.654031712690401,103.062406164209,103.883449904408,-0.821043740198601,92,1912475,#ECF3F9,#E4EEF7,#E4EEF7
2347,Darrion Baker,SIU Edwardsville,-0.845382,-0.346839,-1.192221,993,-0.21503475605449,-0.443803689761246,-0.658838445815736,96.8007618887465,107.216456698535,-10.4156948097887,-19,2094972,#E5EFF7,#EFF5FA,#E3EEF7
2348,Braelon Bush,Chicago State,0.828931,-2.02251,-1.193579,1116,0.502599677690496,-0.70630835180132,-0.203708674110824,98.7204163155559,119.996765751905,-21.2763494363496,-78,1611648,#FFF6EC,#A2C5E4,#E3EEF7
2349,Mason Lee,North Florida,-0.43539,-0.760297,-1.195687,1418,0.787138081958589,0.0375511850863966,0.824689267044986,102.530524883562,120.241371162537,-17.7108462789753,-206,2107331,#F2F6FB,#DCE9F4,#E3EEF7
2350,Truth Harris,La Salle,-0.37606,-0.820187,-1.196247,938,-0.467631188654173,0.439610633919375,-0.0280205547347987,99.3287998779902,113.02386247139,-13.6950625934003,-199,2116801,#F3F8FB,#D9E7F4,#E3EEF7
2351,Mark Butler,Lafayette,0.28508,-1.48168,-1.1966,1790,0.771893785517746,-1.12662967035651,-0.354735884838762,97.5181784334928,113.410516767756,-15.8923383342634,-162,2119962,#FFFCF8,#BBD5EB,#E3EEF7
2352,Jojo McIver,Colorado State,-1.52373,0.326463,-1.197267,564,-1.91673507055856,0.0139835971301713,-1.90275147342839,105.262343129476,105.898402961389,-0.636059831912905,3,2536818,#D1E2F1,#FFF9F2,#E3EEF7
2353,Jordan Stiemke,Loyola Maryland,-0.013235,-1.18463,-1.197865,1442,-0.0185063795308639,-0.972796814614612,-0.991303194145475,100.758474025129,116.017140557353,-15.2586665322241,-115,2106677,#FEFEFE,#C8DDEF,#E3EEF7
2354,Robert Davis Jr.,Old Dominion,0.108394,-1.30656,-1.198166,1359,-1.26854727477528,-1.60070326284067,-2.86925053761595,103.108432478837,110.582638062004,-7.47420558316654,-64,2140328,#FFFDFC,#C3DAED,#E3EEF7
2355,Wei Lin,Oregon,-0.468918,-0.730811,-1.199729,875,0.607422831664286,-0.345483348992506,0.26193948267178,105.743301371519,103.905688560025,1.83761281149346,-65,2543875,#F1F6FA,#DDEAF5,#E3EEF7
2356,Yvens Paul,Eastern Kentucky,-1.00114,-0.20372,-1.20486,874,-1.83988320587142,-0.312189717685759,-2.15207292355718,108.255687746274,115.044978873089,-6.78929112681514,-22,2334515,#E1ECF6,#F5F9FC,#E3EEF7
2357,George Natsvlishvili,North Dakota,-0.324231,-0.880768,-1.204999,1101,-0.0598506857281034,-0.625049150562626,-0.68489983629073,103.694993610239,113.349921978348,-9.65492836810851,-44,2286437,#F5F9FC,#D6E6F3,#E3EEF7
2358,Ralph Martino Jr.,Saint Francis (PA),0.354556,-1.56269,-1.208134,658,1.77312798715576,-1.23175370912318,0.541374278032579,97.6817729445755,118.793145324792,-21.1113723802164,-151,2336161,#FFFBF7,#B7D2EA,#E3EEF7
2359,Eli Greenberg,Le Moyne,-1.08061,-0.134286,-1.214896,707,-2.5600394672762,-0.956827591509625,-3.51686705878583,104.436120682533,106.870741049522,-2.43462036698852,43,2543885,#DEEBF5,#F8FBFD,#E3EDF7
2360,Jailen Daniel-Dalton,UC Riverside,-0.664965,-0.552709,-1.217674,1002,-0.813368259805122,-0.00652210967547379,-0.819890369480595,99.3264107226101,111.702434651633,-12.3760239290232,-94,2161719,#EBF2F9,#E5EFF7,#E3EDF7
2361,Kiyan Anthony,Syracuse,-0.648443,-0.569455,-1.217898,916,-0.765320065371622,-0.54989049413703,-1.31521055950865,106.184587774505,105.682549630466,0.502038144038774,-42,2531804,#EBF3F9,#E5EEF7,#E3EDF7
2362,DaJohn Craig,Coastal Carolina,0.340809,-1.55961,-1.218801,635,-0.849932767895524,-1.30683062217489,-2.15676339007041,103.76994206141,110.785511939237,-7.01556987782683,1,2126486,#FFFBF7,#B7D2EA,#E3EDF7
2363,Elijah Perkins,Saint Peter's,-1.78758,0.563353,-1.224227,886,-1.45393783376725,-0.421562648526552,-1.8755004822938,100.375930363067,101.29662383073,-0.920693467662992,24,1890548,#C9DEEF,#FFF5E9,#E3EDF6
2364,Chuck Love III,Loyola Chicago,0.401437,-1.62965,-1.228213,508,0.657845699852818,-1.19134167882282,-0.533495978970005,104.113624074248,118.120139208766,-14.0065151345182,-59,2535043,#FFFBF6,#B4D1E9,#E3EDF6
2365,Jalen Stokes,UC Davis,-0.495036,-0.735845,-1.230881,618,-0.883328676162837,-0.442179729312534,-1.32550840547537,105.270834654397,110.063878326848,-4.79304367245097,-31,2478327,#F0F5FA,#DDEAF5,#E3EDF6
2366,Jarne Elouna Eyenga,Charlotte,-1.42382,0.19239,-1.23143,732,-1.53847189815105,-0.353469535981505,-1.89194143413255,106.657266624588,106.717476573753,-0.060209949165424,-12,2540444,#D4E4F2,#FFFBF7,#E3EDF6
2367,Darius Washington III,Kennesaw State,-0.0917523,-1.14142,-1.2331723,537,-0.0034393299703947,-0.826580197152159,-0.830019527122554,106.808249953512,111.985333443818,-5.17708349030672,-15,2540418,#FCFDFE,#CADEEF,#E3EDF6
2368,Stephen Byard,Chicago State,-0.336266,-0.898039,-1.234305,831,-0.888239230458453,-0.188891668603489,-1.07713089906194,98.9707406669235,117.379645390677,-18.4089047237535,-113,2118838,#F4F8FC,#D6E5F3,#E3EDF6
2369,Kyle Carlesimo,Colgate,-0.149074,-1.08706,-1.236134,1274,-0.218734537294929,-0.699210723190094,-0.917945260485022,104.154067301994,111.068551596752,-6.91448429475754,-6,1936959,#FAFCFD,#CDE0F0,#E2EDF6
2370,Malik Presley,George Mason,-1.28753,0.0489492,-1.2385808,818,-1.63677983978231,-0.0324623908106315,-1.66924223059294,108.140415913416,104.360965974328,3.77944993908821,47,2115434,#D8E7F3,#FFFEFD,#E2EDF6
2371,Jaylen Jones,Jacksonville,-0.454196,-0.785738,-1.239934,1313,-0.682132804500272,0.22998102106529,-0.452151783434982,100.000716009801,114.710855881888,-14.7101398720872,-147,2127715,#F1F6FB,#DBE8F4,#E2EDF6
2372,Yaniel Rivera,Abilene Christian,-0.507977,-0.734389,-1.242366,1185,0.061815384778322,-0.321275817077711,-0.259460432299388,96.849377385017,108.364049292716,-11.5146719076987,-61,2125324,#EFF5FA,#DDEAF5,#E2EDF6
2373,Kajus Kublickas,Pacific,-1.37633,0.133075,-1.243255,990,-0.250846880080078,-0.0824921100484617,-0.33333899012854,101.940983008638,103.056077665288,-1.11509465664965,-27,2106889,#D6E5F3,#FFFCF9,#E2EDF6
2374,Daniil Glazkov,Loyola Chicago,-1.13024,-0.1133,-1.24354,545,-0.59898378189471,-0.937209149977892,-1.5361929318726,96.8098470894555,106.894640052794,-10.0847929633385,-82,2313676,#DDEAF5,#F9FBFD,#E2EDF6
2375,Kosy Akametu,Iona,-0.840743,-0.403139,-1.243882,1226,-0.769136836917133,-1.18612654718923,-1.95526338410636,102.278275892935,105.914864194249,-3.63658830131424,30,1920275,#E5EFF7,#ECF3F9,#E2EDF6
2376,Madiba Owona,Utah Tech,-0.756988,-0.488975,-1.245963,548,-1.15005737223871,-0.411318435462653,-1.56137580770136,105.342179314506,109.395876214267,-4.05369689976136,-19,2321216,#E8F1F8,#E8F1F8,#E2EDF6
2377,Derek Vorst,Indiana State,-0.898085,-0.348265,-1.24635,737,0.697717550445692,-0.217419288220266,0.480298262225425,98.4482386809398,109.414951707294,-10.9667130263538,-90,2133599,#E4EEF7,#EFF5FA,#E2EDF6
2378,Jeremiah Quigley,Binghamton,0.375952,-1.62268,-1.246728,1718,0.252678191221998,-0.807539993684697,-0.554861802462698,95.6585293096256,119.264860731756,-23.6063314221301,-225,2114127,#FFFBF6,#B4D1E9,#E2EDF6
2379,Josh Taylor,East Texas A&M,-1.29767,0.0469188,-1.2507512,854,-1.30509860635427,-0.56477321977882,-1.86987182613309,92.223431647592,109.138292349114,-16.9148607015223,-131,1582871,#D8E7F3,#FFFEFD,#E2EDF6
2380,Makai Richards,Chattanooga,-0.741753,-0.512276,-1.254029,600,-1.537305370426,-0.154255415433429,-1.69156078585943,101.783496866193,113.467285049234,-11.6837881830416,-67,1687574,#E8F1F8,#E7F0F8,#E2EDF6
2381,Josh Jones,North Dakota,-1.48934,0.235235,-1.254105,828,-2.99432164480869,-0.111708586244497,-3.10603023105318,103.521465342827,108.95908599926,-5.43762065643345,-11,2110049,#D2E3F2,#FFFBF5,#E2EDF6
2382,Malchiah Marable,Central Arkansas,-2.79571,1.54087,-1.25484,1137,-2.03367625656313,0.677523878732464,-1.35615237783066,102.072661047839,99.1290124656539,2.94364858218524,39,2559456,#ABCBE6,#FFE4C3,#E2EDF6
2383,Lachlan Brewer,Idaho State,0.512143,-1.76902,-1.256877,1460,0.464484826452291,-1.02905151925866,-0.564566692806368,107.770853321831,116.771863804466,-9.00101048263513,-58,2298247,#FFFAF3,#AECDE7,#E2EDF6
2384,Kavien Jones,Tennessee State,-0.255023,-1.00469,-1.259713,470,-0.5989465609282,-0.963369666329665,-1.56231622725786,105.850971853111,111.734274627086,-5.88330277397533,12,2335902,#F7FAFC,#D1E2F1,#E2EDF6
2385,Brady Swartz,Western Michigan,-0.405734,-0.858857,-1.264591,846,0.332646677386433,-0.865908167942305,-0.533261490555872,102.666457492992,112.021941097665,-9.35548360467287,-66,2501091,#F2F7FB,#D7E6F3,#E2EDF6
2386,Kylan Blackmon,Charlotte,0.315291,-1.58507,-1.269779,475,-2.35808856991811,-1.29566100570119,-3.65374957561931,111.485106820739,116.662066482635,-5.17695966189538,-37,1890533,#FFFBF8,#B6D2EA,#E2EDF6
2387,Vice Zanki,Niagara,-0.531795,-0.750577,-1.282372,954,0.704156674207433,-0.832030220819842,-0.127873546612409,94.3872028131414,113.857704064854,-19.4705012517121,-111,2136430,#EFF5FA,#DCE9F5,#E1EDF6
2388,Ras Elijah Godbolt,Fairleigh Dickinson,-0.85074,-0.435627,-1.286367,502,-1.99238336637396,-0.899989424013916,-2.89237279038787,102.334089919107,110.039144790512,-7.70505487140472,-15,2563842,#E5EFF7,#EBF2F9,#E1ECF6
2389,Leif Moeller,Evansville,-0.318195,-0.970232,-1.288427,1653,0.580974063672949,0.591421911049426,1.17239597472238,97.9493764675204,115.372986384933,-17.4236099174128,-305,2548119,#F5F9FC,#D2E3F2,#E1ECF6
2390,Traivar Jackson,Northern Arizona,-1.84949,0.556717,-1.292773,1058,-0.922946516710223,1.2940116825117,0.37106516580148,97.0640312593027,113.488804874754,-16.4247736154514,-179,2149400,#C7DCEF,#FFF5E9,#E1ECF6
2391,Rokas Jocius,Loyola Marymount,-1.2207,-0.0729175,-1.2936175,660,-1.50747452617895,-0.121895546087762,-1.62937007226672,102.776288872301,104.878148777502,-2.10185990520118,-23,1932412,#DAE8F4,#FBFCFE,#E1ECF6
2392,Tarique Foster,Albany,-0.520288,-0.776378,-1.296666,732,-1.0109935589485,-0.398594877720123,-1.40958843666862,101.837254053111,113.361864766747,-11.5246107136357,4,2152575,#EFF5FA,#DBE9F4,#E1ECF6
2393,Théo Pierre-Justin,DePaul,-0.834798,-0.46784,-1.302638,775,1.22263702020229,-0.0175609924065825,1.20507602779571,100.425203636677,103.723339439353,-3.29813580267579,-61,2305475,#E6EFF7,#E9F1F8,#E1ECF6
2394,Sam Hughes,Boston University,0.491255,-1.79551,-1.304255,1588,0.0938807330279061,-1.49629559748521,-1.4024148644573,110.515158142167,115.835675673457,-5.32051753128988,27,2482547,#FFFAF4,#ADCCE7,#E1ECF6
2395,Chike Ndefo,Towson,-2.87045,1.56494,-1.30551,586,-3.32564643837828,0.0856652024019308,-3.23998123597634,98.5084653245344,95.5195751913989,2.98889013313551,-12,2311307,#A9CAE6,#FFE4C2,#E1ECF6
2396,Naas Cunningham,UNLV,0.122076,-1.43583,-1.313754,488,-0.89178864761869,-0.779023525863302,-1.67081217348199,113.26841032165,112.863630850395,0.404779471254946,17,2301242,#FFFDFC,#BDD6EC,#E1ECF6
2397,Cameron Williams,Portland,-0.340321,-0.979648,-1.319969,1200,0.526785482669183,-0.334995214900612,0.19179026776857,100.368181039976,110.665203108029,-10.2970220680528,-154,2539454,#F4F8FC,#D2E3F2,#E1ECF6
2398,Cade Hornecker,Abilene Christian,-1.39419,0.074018,-1.320172,846,-0.868703064437439,0.0445247941512584,-0.824178270286181,96.1091373164156,107.426323890256,-11.3171865738403,-39,1924260,#D5E5F3,#FFFDFC,#E1ECF6
2399,Mike Evbagharu,Canisius,-0.525213,-0.796302,-1.321515,1574,0.477219923367059,-0.407998172265965,0.0692217511010944,93.432689891408,113.303699892062,-19.8710100006543,-192,2110185,#EFF5FA,#DAE8F4,#E1ECF6
2400,Kooper Jacobi,Eastern Illinois,-0.615437,-0.711797,-1.327234,1708,-0.794708776432857,-0.922011103486299,-1.71671987991916,92.9134086255,109.900467156561,-16.9870585310611,-198,1722238,#ECF3F9,#DEEAF5,#E0ECF6
2401,Tim Oboh,Buffalo,-2.28478,0.956951,-1.327829,1090,-1.8553069575597,1.47679284356209,-0.378514113997606,105.71930548051,110.090845514539,-4.37154003402955,-55,2319448,#BBD4EB,#FFEEDA,#E0ECF6
2402,Jayden Cooper,South Alabama,-0.67545,-0.658792,-1.334242,1515,-0.871319321135804,-1.29954605289451,-2.17086537403031,104.670292021678,105.014952445383,-0.344660423704712,74,2281196,#EAF2F9,#E0ECF6,#E0ECF6
2403,Demarion Burch,Bradley,-0.835126,-0.500005,-1.335131,999,-1.13356228992147,-0.944349760833596,-2.07791205075506,103.650804009177,105.340883468499,-1.69007945932182,5,2091388,#E6EFF7,#E8F0F8,#E0ECF6
2404,Chris Arias,Jacksonville,0.0536116,-1.38895,-1.3353384,842,0.0580791340676852,-0.721981513972219,-0.663902379904534,100.175854846904,114.029152516272,-13.8532976693682,-109,2319484,#FFFEFD,#BFD7EC,#E0ECF6
2405,Ian Smikle,Tulsa,-1.45431,0.118745,-1.335565,709,-1.20881841453689,0.0428431506193222,-1.16597526391757,109.645473148974,108.003420010738,1.64205313823584,5,2349988,#D3E4F2,#FFFCFA,#E0ECF6
2406,Jackson Benigni,Binghamton,0.698005,-2.03496,-1.336955,1408,1.05052390699186,-1.55543815431724,-0.504914247325375,98.3715418934574,119.633985191858,-21.2624432984005,-149,1718007,#FFF8EF,#A2C5E4,#E0ECF6
2407,Filip Petkovski,Tennessee-Martin,-1.10042,-0.24107,-1.34149,1234,-0.598015285343642,-1.4533142132257,-2.05132949856934,98.4871541583872,101.051117668297,-2.56396350991006,54,2505185,#DEEAF5,#F4F8FB,#E0ECF6
2408,Andy Sigiscar,Tarleton State,-2.37345,1.02809,-1.34536,581,-0.614836376254595,0.179766857871956,-0.435069518382639,91.0126290323538,102.358484821392,-11.3458557890381,-41,2317064,#B8D3EA,#FFEDD7,#E0ECF6
2409,Gregory Lawson,Eastern Michigan,-0.7223,-0.626574,-1.348874,816,0.0208148436827457,-1.80720141030849,-1.78638656662575,98.9353229022159,103.059656696106,-4.12433379389023,-21,2494529,#E9F1F8,#E2EDF6,#E0ECF6
2410,Jaylen Robinson,Richmond,-0.798234,-0.550915,-1.349149,500,-0.6482124027493,0.409418828513149,-0.238793574236151,105.984818482378,112.769361184034,-6.78454270165563,-33,2322689,#E7F0F8,#E5EFF7,#E0ECF6
